subject,count,KDT.1,PPT.1,PRT.1,RPT.1,RRT.1,KDT(n+1).1,FA.1,FA(n+1).1,KDT.2,PPT.2,PRT.2,RPT.2,RRT.2,KDT(n+1).2,FA.2,FA(n+1).2,KDT.3,PPT.3,PRT.3,RPT.3,RRT.3,KDT(n+1).3,FA.3,FA(n+1).3,KDT.4,PPT.4,PRT.4,RPT.4,RRT.4,KDT(n+1).4,FA.4,FA(n+1).4,KDT.5,PPT.5,PRT.5,RPT.5,RRT.5,KDT(n+1).5,FA.5,FA(n+1).5,KDT.6,PPT.6,PRT.6,RPT.6,RRT.6,KDT(n+1).6,FA.6,FA(n+1).6,KDT.7,PPT.7,PRT.7,RPT.7,RRT.7,KDT(n+1).7,FA.7,FA(n+1).7,KDT.8,PPT.8,PRT.8,RPT.8,RRT.8,KDT(n+1).8,FA.8,FA(n+1).8,KDT.9,PPT.9,PRT.9,RPT.9,RRT.9,KDT(n+1).9,FA.9,FA(n+1).9,KDT.10,PPT.10,PRT.10,RPT.10,RRT.10,KDT(n+1).10,FA.10,FA(n+1).10,KDT.11,PPT.11,PRT.11,RPT.11,RRT.11,KDT(n+1).11,FA.11,FA(n+1).11,KDT.12,PPT.12,PRT.12,RPT.12,RRT.12,KDT(n+1).12,FA.12,FA(n+1).12,KDT.13,PPT.13,PRT.13,RPT.13,RRT.13,KDT(n+1).13,FA.13,FA(n+1).13,KDT.14,PPT.14,PRT.14,RPT.14,RRT.14,KDT(n+1).14,FA.14,FA(n+1).14,KDT.15,PPT.15,PRT.15,RPT.15,RRT.15,KDT(n+1).15,FA.15,FA(n+1).15,KDT.16,PPT.16,PRT.16,RPT.16,RRT.16,KDT(n+1).16,FA.16,FA(n+1).16
USER27,7,60587004,248962003,328194003,188374999,328194003,79232000,0.27058825,0.28235295,79232000,267813000,330528000,188581000,330528000,62715000,0.28235295,0.26666668,62715000,281761000,344694000,219046000,344694000,62933000,0.26666668,0.26666668,62933000,718244001,778581001,655311001,778581001,60337000,0.26666668,0.24313727,60337000,201898000,264946000,141561000,264946000,63048000,0.24313727,0.2509804,63048000,220212000,299686000,157164000,299686000,79474000,0.2509804,0.2627451,79474000,205524000,317618000,126050000,317618000,112094000,0.2627451,0.28235295,112094000,362159000,441517000,250065000,441517000,79358000,0.28235295,0.2784314,79358000,236467000,315862000,157109000,315862000,79395000,0.2784314,0.30588236,79395000,314267000,393395000,234872000,393395000,79128000,0.30588236,0.2627451,79128000,298245000,377655000,219117000,377655000,79410000,0.2627451,0.28235295,79410000,577405000,640188000,497995000,640188000,62783000,0.28235295,0.26666668,62783000,250981000,330123000,188198000,330123000,79142000,0.26666668,0.2627451,79142000,205382000,285046000,126240000,285046000,79664000,0.2627451,0.2392157,79664000,190354000,269724000,110690000,269724000,79370000,0.2392157,0.2901961,79370000,360424000,423797000,281054000,423797000,63373000,0.2901961,0.29411766
USER27,8,79493000,267754000,379884000,188261000,379884000,112130000,0.25882354,0.30588236,112130000,300397000,379501000,188267000,379501000,79104000,0.30588236,0.28235295,79104000,345017000,424270000,265913000,424270000,79253000,0.28235295,0.27450982,79253000,268245000,330583000,188992000,330583000,62338000,0.27450982,0.2784314,62338000,219542001,298868001,157204001,298868001,79326000,0.2784314,0.2901961,79326000,236477999,332447999,157151999,332447999,95970000,0.2901961,0.2901961,95970000,237562000,349752000,141592000,349752000,112190000,0.2901961,0.28235295,112190000,253933001,349666001,141743001,349666001,95733000,0.28235295,0.24313727,95733000,221934999,317528999,126201999,317528999,95594000,0.24313727,0.29411766,95594000,237502000,332922000,141908000,332922000,95420000,0.29411766,0.29803923,95420000,221873000,284667000,126453000,284667000,62794000,0.29803923,0.2901961,62794000,220054000,299434000,157260000,299434000,79380000,0.2901961,0.25490198,79380000,205506000,301755000,126126000,301755000,96249000,0.25490198,0.26666668,96249000,222208000,334477001,125959000,334477001,112269001,0.26666668,0.27058825,112269001,207563001,303556001,95294000,303556001,95993000,0.27058825,0.2627451,95993000,377327999,440089999,281334999,440089999,62762000,0.2627451,0.24705884
USER27,9,76693000,218351000,297611000,141658000,297611000,79260000,0.24705884,0.2509804,79260000,220764000,300365000,141504000,300365000,79601000,0.2509804,0.2901961,79601000,236669000,332437000,157068000,332437000,95768000,0.2901961,0.28235295,95768000,237645000,300596000,141877000,300596000,62951000,0.28235295,0.25882354,62951000,189084000,268522000,126133000,268522000,79438000,0.25882354,0.28627452,79438000,205619000,301458000,126181000,301458000,95839000,0.28627452,0.27058825,95839000,222196000,317615000,126357000,317615000,95419000,0.27058825,0.25490198,95419000,252700000,331984000,157281000,331984000,79284000,0.25490198,0.24705884,79284000,205587000,301243000,126303000,301243000,95656000,0.24705884,0.27450982,95656000,237389000,317017000,141733000,317017000,79628000,0.27450982,0.25490198,79628000,221526000,300942000,141898000,300942000,79416000,0.25490198,0.29803923,79416000,221127000,316972000,141711000,316972000,95845000,0.29803923,0.2901961,95845000,206471000,302182000,110626000,302182000,95711000,0.2901961,0.27450982,95711000,206375000,302022000,110664000,302022000,95647000,0.27450982,0.28235295,95647000,206552000,285889000,110905000,285889000,79337000,0.28235295,0.27058825,79337000,391272000,454270000,311935000,454270000,62998000,0.27058825,0.18823531
USER27,10,79322000,220915999,300219999,141593999,300219999,79304000,0.25490198,0.27450982,79304000,236519000,332236000,157215000,332236000,95717000,0.27450982,0.26666668,95717000,252787000,381326000,157070000,381326000,128539000,0.26666668,0.23529413,128539000,301249001,380669001,172710001,380669001,79420000,0.23529413,0.28627452,79420000,236743999,315976999,157323999,315976999,79233000,0.28627452,0.27450982,79233000,236369000,315861000,157136000,315861000,79492000,0.27450982,0.2784314,79492000,205628000,317769000,126136000,317769000,112141000,0.2784314,0.27058825,112141000,253840000,333410000,141699000,333410000,79570000,0.27058825,0.2784314,79570000,205779001,285455001,126209001,285455001,79676000,0.2784314,0.2627451,79676000,236911999,316243999,157235999,316243999,79332000,0.2627451,0.28627452,79332000,221276000,300412000,141944000,300412000,79136000,0.28627452,0.29411766,79136000,220827000,316604000,141691000,316604000,95777000,0.29411766,0.28235295,95777000,206503000,318686000,110726000,318686000,112183000,0.28235295,0.2901961,112183000,238194000,350298000,126011000,350298000,112104000,0.2901961,0.26666668,112104000,207426000,286820000,95322000,286820000,79394000,0.26666668,0.2901961,79394000,391297001,454431001,311903001,454431001,63134000,0.2901961,0.2509804
USER28,1,60257000,387376000,467053000,327119000,467053000,79677000,0.14901961,0.1254902,79677000,920512000,980767000,840835000,980767000,60255000,0.1254902,0.13333334,60255000,450578000,529678000,390323000,529678000,79100000,0.13333334,0.12941177,79100000,359822000,422911000,280722000,422911000,63089000,0.12941177,0.121568635,63089000,281881000,361200000,218792000,361200000,79319000,0.121568635,0.12941177,79319000,298198000,361395000,218879000,361395000,63197000,0.12941177,0.1137255,63197000,282126000,361298000,218929000,361298000,79172000,0.1137255,0.1254902,79172000,390940000,454145000,311768000,454145000,63205000,0.1254902,0.14117648,63205000,328336000,375221000,265131000,375221000,46885000,0.14117648,0.10980393,46885000,684090000,746785000,637205000,746785000,62695000,0.10980393,0.121568635,62695000,328251000,391050000,265556000,391050000,62799000,0.121568635,0.14117648,62799000,374576000,437575000,311777000,437575000,62999000,0.14117648,0.13333334,62999000,888901000,948626000,825902000,948626000,59725000,0.13333334,0.121568635,59725000,232305000,311397000,172580000,311397000,79092000,0.121568635,0.12941177,79092000,189646000,268936000,110554000,268936000,79290000,0.12941177,0.14509805,79290000,702983000,763995000,623693000,763995000,61012000,0.14509805,0.1137255
USER28,2,59628004,371288002,434398002,311659998,434398002,63110000,0.1254902,0.13725491,63110000,452202000,515391000,389092000,515391000,63189000,0.13725491,0.12941177,63189000,1074131998,1151057001,1010942998,1151057001,76925003,0.12941177,0.12941177,76925003,357626003,436906003,280701000,436906003,79280000,0.12941177,0.12941177,79280000,236225000,315728000,156945000,315728000,79503000,0.12941177,0.121568635,79503000,267320000,346661000,187817000,346661000,79341000,0.121568635,0.12941177,79341000,329162000,392244000,249821000,392244000,63082000,0.12941177,0.10588236,63082000,359368000,422399000,296286000,422399000,63031000,0.10588236,0.13333334,63031000,328328000,375149000,265297000,375149000,46821000,0.13333334,0.11764707,46821000,2173092948,2249487999,2126271948,2249487999,76395051,0.11764707,0.12941177,76395051,434667051,497614051,358272000,497614051,62947000,0.12941177,0.1254902,62947000,451971000,515070000,389024000,515070000,63099000,0.1254902,0.14509805,63099000,997667001,1074149001,934568001,1074149001,76482000,0.14509805,0.14117648,76482000,249056000,328158000,172574000,328158000,79102000,0.14117648,0.1254902,79102000,236102000,299195000,157000000,299195000,63093000,0.1254902,0.1137255,63093000,718338000,778785000,655245000,778785000,60447000,0.1137255,0.121568635
USER28,3,76588005,746101005,823724005,669513000,823724005,77623000,0.14509805,0.14509805,77623000,794737998,871382999,717114998,871382999,76645001,0.14509805,0.14117648,76645001,450218001,513250001,373573000,513250001,63032000,0.14117648,0.1137255,63032000,560543000,640083000,497511000,640083000,79540000,0.1137255,0.13725491,79540000,267652000,346852000,188112000,346852000,79200000,0.13725491,0.13333334,79200000,298094001,377378000,218894001,377378000,79283999,0.13333334,0.13725491,79283999,313660999,392973999,234377000,392973999,79313000,0.13725491,0.13725491,79313000,437653999,516963999,358340999,516963999,79310000,0.13725491,0.13333334,79310000,359876000,423205000,280566000,423205000,63329000,0.13333334,0.13333334,63329000,780241001,856878001,716912001,856878001,76637000,0.13333334,0.12941177,76637000,279957000,343069000,203320000,343069000,63112000,0.12941177,0.13333334,63112000,328383000,391317000,265271000,391317000,62934000,0.13333334,0.12941177,62934000,1228700001,1305513001,1165766001,1305513001,76813000,0.12941177,0.14901961,76813000,233662999,312925999,156849999,312925999,79263000,0.14901961,0.1254902,79263000,189796000,269321999,110533000,269321999,79525999,0.1254902,0.13333334,79525999,717754000,795740000,638228001,795740000,77986000,0.13333334,0.11764707
USER28,4,76457993,310839993,390210993,234382000,390210993,79371000,0.13725491,0.13725491,79371000,453257000,516306000,373886000,516306000,63049000,0.13725491,0.13333334,63049000,857671000,917791000,794622000,917791000,60120000,0.13333334,0.1137255,60120000,278884000,342076000,218764000,342076000,63192000,0.1137255,0.1137255,63192000,251148000,314142000,187956000,314142000,62994000,0.1137255,0.11764707,62994000,343701000,422987000,280707000,422987000,79286000,0.11764707,0.1254902,79286000,344849000,423975000,265563000,423975000,79126000,0.1254902,0.1254902,79126000,391693000,470295000,312567000,470295000,78602000,0.1254902,0.13725491,78602000,344017000,406971000,265415000,406971000,62954000,0.13725491,0.11764707,62954000,1182684998,1242709000,1119730998,1242709000,60024002,0.11764707,0.12941177,60024002,433632003,496726003,373608001,496726003,63094000,0.12941177,0.13333334,63094000,514348998,577376998,451254998,577376998,63028000,0.13333334,0.12941177,63028000,1136723998,1212798002,1073695998,1212798002,76074004,0.12941177,0.14509805,76074004,263892003,343146003,187817999,343146003,79254000,0.14509805,0.13333334,79254000,236262000,299397000,157008000,299397000,63135000,0.13333334,0.13333334,63135000,545009000,591763000,481874000,591763000,46754000,0.13333334,0.07058824
USER28,5,76620992,357529992,420733992,280909000,420733992,63204000,0.14901961,0.13725491,63204000,359445000,422496000,296241000,422496000,63051000,0.13725491,0.13333334,63051000,498559000,561763000,435508000,561763000,63204000,0.13333334,0.13333334,63204000,498820000,578230000,435616000,578230000,79410000,0.13333334,0.13725491,79410000,236573000,315893000,157163000,315893000,79320000,0.13725491,0.13333334,79320000,267218000,346498000,187898000,346498000,79280000,0.13333334,0.13333334,79280000,375631000,438754000,296351000,438754000,63123000,0.13333334,0.12941177,63123000,375098000,437953000,311975000,437953000,62855000,0.12941177,0.13333334,62855000,359174000,438643000,296319000,438643000,79469000,0.13333334,0.13333334,79469000,719206000,779349000,639737000,779349000,60143000,0.13333334,0.12941177,60143000,449208000,512580000,389065000,512580000,63372000,0.12941177,0.13725491,63372000,529829000,593040000,466457000,593040000,63211000,0.13725491,0.12941177,63211000,857450004,934394000,794239004,934394000,76943996,0.12941177,0.13725491,76943996,280255996,343344996,203312000,343344996,63089000,0.13725491,0.121568635,63089000,204560000,267572000,141471000,267572000,63012000,0.121568635,0.12941177,63012000,623784000,685264000,560772000,685264000,61480000,0.12941177,0.10196079
USER28,6,76473998,279690998,326632998,203217000,326632998,46942000,0.12941177,0.121568635,46942000,358626000,421743000,311684000,421743000,63117000,0.121568635,0.11764707,63117000,421105000,484415000,357988000,484415000,63310000,0.11764707,0.10980393,63310000,297537000,376744000,234227000,376744000,79207000,0.10980393,0.1254902,79207000,251613000,330942000,172406000,330942000,79329000,0.1254902,0.13333334,79329000,313760000,393054000,234431000,393054000,79294000,0.13333334,0.1254902,79294000,344581000,407883000,265287000,407883000,63302000,0.1254902,0.121568635,63302000,483502000,546511000,420200000,546511000,63009000,0.121568635,0.12941177,63009000,359278001,406069000,296269001,406069000,46790999,0.12941177,0.11764707,46790999,559963999,639174999,513173000,639174999,79211000,0.11764707,0.1254902,79211000,298139000,377357000,218928000,377357000,79218000,0.1254902,0.13725491,79218000,702977000,763624000,623759000,763624000,60647000,0.13725491,0.121568635,60647000,869805001,930918001,809158001,930918001,61113000,0.121568635,0.121568635,61113000,747027998,807421998,685914998,807421998,60394000,0.121568635,0.121568635,60394000,248332000,311302000,187938000,311302000,62970000,0.121568635,0.14509805,62970000,594136000,654473000,531166000,654473000,60337000,0.14509805,0.1254902
USER28,7,60166000,808103001,868366001,747937001,868366001,60263000,0.14117648,0.121568635,60263000,684345998,744686999,624082998,744686999,60341001,0.121568635,0.121568635,60341001,387488001,450693001,327147000,450693001,63205000,0.121568635,0.121568635,63205000,529621000,592711000,466416000,592711000,63090000,0.121568635,0.12941177,63090000,281965000,361576000,218875000,361576000,79611000,0.12941177,0.13333334,79611000,515515000,578313000,435904000,578313000,62798000,0.13333334,0.1254902,62798000,467449000,546764000,404651000,546764000,79315000,0.1254902,0.13725491,79315000,531002000,610184000,451687000,610184000,79182000,0.13725491,0.13725491,79182000,625895000,702139000,546713000,702139000,76244000,0.13725491,0.13333334,76244000,669504000,729938000,593260000,729938000,60434000,0.13333334,0.11764707,60434000,607414000,683664000,546980000,683664000,76250000,0.11764707,0.14117648,76250000,372800000,435875000,296550000,435875000,63075000,0.14117648,0.12941177,63075000,671444000,731902000,608369000,731902000,60458000,0.12941177,0.121568635,60458000,341429000,404430000,280971000,404430000,63001000,0.121568635,0.121568635,63001000,235341000,298458000,172340000,298458000,63117000,0.121568635,0.12941177,63117000,498602000,545607000,435485000,545607000,47005000,0.12941177,0.08235294
USER28,8,76846000,856125002,915981999,779279002,915981999,59856997,0.14901961,0.13725491,59856997,387228997,466363997,327372000,466363997,79135000,0.13725491,0.12941177,79135000,499294000,562108000,420159000,562108000,62814000,0.12941177,0.10196079,62814000,312775000,391992000,249961000,391992000,79217000,0.10196079,0.13725491,79217000,297946000,361490000,218729000,361490000,63544000,0.13725491,0.1254902,63544000,328708000,408038000,265164000,408038000,79330000,0.1254902,0.12941177,79330000,344700999,407668999,265370999,407668999,62968000,0.12941177,0.121568635,62968000,343943000,406737000,280975000,406737000,62794000,0.121568635,0.1254902,62794000,328269000,391297000,265475000,391297000,63028000,0.1254902,0.1254902,63028000,827589000,903738000,764561000,903738000,76149000,0.1254902,0.121568635,76149000,372742000,435619000,296593000,435619000,62877000,0.121568635,0.12941177,62877000,297403000,376313000,234526000,376313000,78910000,0.12941177,0.13333334,78910000,717427001,795446001,638517001,795446001,78019000,0.13333334,0.13333334,78019000,328027000,407718000,250008000,407718000,79691000,0.13333334,0.13333334,79691000,252460000,331668000,172769000,331668000,79208000,0.13333334,0.13725491,79208000,706208999,747021999,627000999,747021999,40813000,0.13725491,0.08627451
USER28,9,59728000,294323000,357093000,234595000,357093000,62770000,0.13725491,0.13725491,62770000,359336000,438214000,296566000,438214000,78878000,0.13725491,0.12941177,78878000,406343000,469298000,327465000,469298000,62955000,0.12941177,0.11764707,62955000,390394000,469414000,327439000,469414000,79020000,0.11764707,0.1254902,79020000,298507000,361292000,219487000,361292000,62785000,0.1254902,0.1254902,62785000,374729000,454097000,311944000,454097000,79368000,0.1254902,0.1254902,79368000,329350000,392239000,249982000,392239000,62889000,0.1254902,0.12941177,62889000,328383000,391284000,265494000,391284000,62901000,0.12941177,0.12941177,62901000,343969000,406954000,281068000,406954000,62985000,0.12941177,0.13725491,62985000,672374000,732170000,609389000,732170000,59796000,0.13725491,0.121568635,59796000,386955000,466052000,327159000,466052000,79097000,0.121568635,0.13725491,79097000,360411000,439102000,281314000,439102000,78691000,0.13725491,0.14509805,78691000,375168000,454544000,296477000,454544000,79376000,0.14509805,0.13725491,79376000,298312000,377546000,218936000,377546000,79234000,0.13725491,0.13333334,79234000,298177000,360887000,218943000,360887000,62710000,0.13333334,0.121568635,62710000,483150000,545988000,420440000,545988000,62838000,0.121568635,0.1254902
