subject,holdtime1,downdown1,updown1,pressure1,fingerarea1,holdtime2,downdown2,updown2,pressure2,fingerarea2,holdtime3,downdown3,updown3,pressure3,fingerarea3,holdtime4,downdown4,updown4,pressure4,fingerarea4,holdtime5,downdown5,updown5,pressure5,fingerarea5,holdtime6,downdown6,updown6,pressure6,fingerarea6,holdtime7,downdown7,updown7,pressure7,fingerarea7,holdtime8,downdown8,updown8,pressure8,fingerarea8,holdtime9,downdown9,updown9,pressure9,fingerarea9,holdtime10,downdown10,updown10,pressure10,fingerarea10,holdtime11,downdown11,updown11,pressure11,fingerarea11,holdtime12,downdown12,updown12,pressure12,fingerarea12,holdtime13,pressure13,fingerarea13,meanholdtime,meanpressure,meanfingerarea,meanxaccelaration,meanyaccelaration,meanzaccelaration,velocity,totaltime,totaldistance
1001,117,820,703,0.1008,0.258065,133,357,224,0.1248,0.322581,123,239,116,0.1536,0.290323,123,379,256,0.3024,0.83871,97,264,167,0.2688,0.709677,101,152,51,0.2784,0.806452,111,533,422,0.192,0.354839,81,520,439,0.2496,0.677419,81,266,185,0.216,0.806452,113,215,102,0.24,0.645161,130,184,54,0.0144,0.193548,104,324,220,0.2448,0.548387,94,0.0864,0.258065,108.307692,0.190154,0.516129,0.703918,6.231566,7.531997,1.189066,4347,324.970356
1001,114,435,321,0.1056,0.258065,97,222,125,0.1296,0.322581,100,197,97,0.1296,0.322581,94,315,221,0.1968,0.451613,86,227,141,0.0912,0.225806,81,140,59,0.12,0.322581,132,620,488,0.1152,0.193548,106,654,548,0.0912,0.193548,88,371,283,0.0864,0.290323,126,170,44,0.1056,0.258065,133,186,53,0.1248,0.225806,103,402,299,0.1104,0.16129,134,0.096,0.258065,107.230769,0.115569,0.26799,0.581158,6.230334,7.545707,1.342776,4073,338.650578
1001,68,538,470,0.0624,0.258065,123,349,226,0.1392,0.290323,95,474,379,0.12,0.290323,79,491,412,0.1152,0.290323,105,380,275,0.0816,0.290323,106,315,209,0.1104,0.322581,111,642,531,0.096,0.258065,68,585,517,0.096,0.258065,97,335,238,0.1008,0.225806,133,209,76,0.1296,0.290323,123,482,359,0.1296,0.322581,87,634,547,0.0768,0.225806,121,0.144,0.290323,101.230769,0.107815,0.277916,0.229717,6.345751,7.455705,0.858404,5555,339.702114
1001,98,409,311,0.096,0.258065,102,217,115,0.1104,0.258065,96,222,126,0.12,0.290323,109,424,315,0.1296,0.387097,104,450,346,0.096,0.258065,87,301,214,0.1248,0.322581,114,614,500,0.0816,0.290323,104,515,411,0.1008,0.258065,80,418,338,0.1344,0.354839,113,353,240,0.0864,0.225806,79,206,127,0.0672,0.290323,142,439,297,0.0624,0.290323,79,0.072,0.258065,100.538462,0.098585,0.287841,0.281227,6.589948,7.245016,1.043349,4647,340.78896
1001,105,604,499,0.1008,0.225806,87,267,180,0.12,0.290323,120,288,168,0.144,0.387097,89,380,291,0.1248,0.290323,101,503,402,0.1008,0.322581,124,173,49,0.096,0.290323,142,635,493,0.1392,0.290323,88,507,419,0.1296,0.258065,87,394,307,0.1104,0.225806,111,268,157,0.12,0.354839,105,240,135,0.0768,0.225806,87,369,282,0.0768,0.225806,114,0.0816,0.290323,104.615385,0.109292,0.282878,0.315517,6.595485,7.242748,1.07124,4742,337.36125
1001,124,430,306,0.1056,0.290323,87,248,161,0.1392,0.290323,126,273,147,0.1296,0.322581,87,410,323,0.1104,0.387097,117,240,123,0.1104,0.290323,78,180,102,0.1104,0.290323,88,602,514,0.0864,0.290323,95,824,729,0.1008,0.258065,69,432,363,0.0912,0.322581,95,240,145,0.1056,0.290323,130,215,85,0.12,0.290323,105,443,338,0.0816,0.258065,107,0.1632,0.354839,100.615385,0.111877,0.30273,0.331413,6.660888,7.181166,1.131165,4644,330.152797
1001,107,413,306,0.096,0.258065,132,250,118,0.1344,0.354839,114,191,77,0.1392,0.290323,78,364,286,0.096,0.290323,107,216,109,0.1104,0.258065,99,170,71,0.1344,0.387097,112,592,480,0.096,0.258065,106,479,373,0.1056,0.225806,90,399,309,0.1056,0.290323,111,166,55,0.12,0.193548,131,192,61,0.1248,0.290323,113,582,469,0.0912,0.258065,114,0.1296,0.322581,108.769231,0.114092,0.282878,0.143295,6.344554,7.470773,1.355854,4128,343.404393
1001,130,337,207,0.1008,0.290323,105,201,96,0.1296,0.322581,105,202,97,0.168,0.290323,88,298,210,0.1248,0.290323,111,238,127,0.12,0.290323,87,170,83,0.1152,0.354839,137,522,385,0.1152,0.258065,104,656,552,0.1104,0.258065,87,458,371,0.096,0.290323,104,277,173,0.1056,0.290323,105,397,292,0.0864,0.258065,114,347,233,0.0864,0.225806,107,0.1344,0.387097,106.461538,0.114831,0.292804,0.097794,6.671029,7.180545,1.085446,4210,346.086747
1001,111,466,355,0.1056,0.258065,103,228,125,0.1008,0.290323,114,238,124,0.1248,0.290323,104,345,241,0.12,0.290323,114,284,170,0.1056,0.258065,89,150,61,0.096,0.290323,127,583,456,0.12,0.290323,132,415,283,0.1152,0.290323,107,217,110,0.1536,0.322581,150,195,45,0.1296,0.258065,142,176,34,0.1344,0.290323,103,416,313,0.1344,0.193548,132,0.1152,0.322581,117.538462,0.119631,0.280397,0.166731,6.435948,7.389738,1.370725,3845,334.481101
1001,87,440,353,0.096,0.258065,96,212,116,0.1296,0.290323,115,169,54,0.1248,0.258065,105,367,262,0.1728,0.419355,101,230,129,0.1104,0.322581,116,178,62,0.1056,0.290323,147,589,442,0.1296,0.322581,98,377,279,0.1488,0.290323,140,374,234,0.1104,0.258065,133,244,111,0.1392,0.290323,139,205,66,0.1104,0.225806,114,414,300,0.1296,0.258065,97,0.1056,0.322581,114.461538,0.124062,0.292804,0.358025,6.506669,7.322597,1.250329,3896,338.050744
1001,97,412,315,0.096,0.290323,106,254,148,0.1296,0.290323,111,258,147,0.1488,0.322581,97,351,254,0.1632,0.419355,95,200,105,0.1008,0.290323,89,191,102,0.1008,0.290323,78,536,458,0.1008,0.258065,79,497,418,0.1056,0.258065,95,346,251,0.1056,0.258065,130,175,45,0.1248,0.225806,142,185,43,0.1728,0.354839,127,387,260,0.1392,0.290323,96,0.1152,0.322581,103.230769,0.123323,0.297767,0.431394,6.634114,7.196821,1.334236,3888,347.493126
1001,122,415,293,0.12,0.258065,106,196,90,0.144,0.322581,86,245,159,0.1296,0.258065,99,384,285,0.1536,0.387097,87,184,97,0.1392,0.258065,122,162,40,0.1536,0.419355,114,705,591,0.1392,0.290323,114,325,211,0.1392,0.354839,89,686,597,0.0912,0.258065,106,173,67,0.1392,0.290323,116,161,45,0.1872,0.354839,131,363,232,0.1488,0.290323,125,0.1392,0.354839,109,0.140308,0.315136,0.125799,6.923283,6.930938,1.395739,4124,340.114295
1001,95,403,308,0.1008,0.258065,112,213,101,0.1296,0.322581,107,192,85,0.1488,0.290323,90,337,247,0.1584,0.387097,101,177,76,0.1056,0.322581,101,172,71,0.1872,0.419355,120,563,443,0.1296,0.322581,120,401,281,0.1152,0.258065,104,287,183,0.12,0.322581,125,159,34,0.1056,0.225806,131,142,11,0.1728,0.322581,116,422,306,0.1968,0.225806,115,0.1296,0.387097,110.538462,0.138462,0.312655,0.150604,6.646638,7.19377,1.559909,3583,332.236844
1001,95,390,295,0.0912,0.258065,93,179,86,0.12,0.290323,88,197,109,0.1152,0.322581,101,354,253,0.2304,0.387097,79,188,109,0.1056,0.290323,122,214,92,0.1248,0.322581,125,539,414,0.1104,0.290323,89,363,274,0.1248,0.322581,106,369,263,0.1056,0.258065,113,179,66,0.1344,0.387097,107,152,45,0.1392,0.290323,122,400,278,0.1584,0.322581,107,0.1536,0.322581,103.615385,0.131815,0.312655,0.238557,6.7938,7.057853,1.408739,3631,340.621392
1001,104,489,385,0.1152,0.258065,115,210,95,0.1392,0.290323,122,220,98,0.1488,0.290323,96,372,276,0.1344,0.387097,79,229,150,0.0912,0.290323,115,167,52,0.1104,0.387097,124,565,441,0.1248,0.290323,88,367,279,0.1296,0.290323,132,292,160,0.1248,0.354839,125,170,45,0.1248,0.258065,140,185,45,0.1536,0.258065,105,384,279,0.1632,0.258065,79,0.1104,0.322581,109.538462,0.128492,0.30273,-0.080942,6.331616,7.470059,1.364193,3729,340.530857
1001,99,339,240,0.1104,0.290323,130,204,74,0.1392,0.322581,117,256,139,0.192,0.354839,97,316,219,0.1584,0.387097,80,164,84,0.1104,0.290323,122,223,101,0.1248,0.419355,115,565,450,0.072,0.225806,123,1063,940,0.1152,0.290323,118,290,172,0.0864,0.258065,115,181,66,0.1152,0.290323,95,173,78,0.1392,0.258065,94,401,307,0.12,0.258065,112,0.096,0.354839,109,0.121477,0.307692,0.095077,6.368588,7.440419,1.356054,4287,332.063474
1001,114,522,408,0.096,0.225806,122,208,86,0.12,0.354839,115,221,106,0.1488,0.387097,118,330,212,0.1536,0.419355,116,172,56,0.12,0.290323,114,205,91,0.1728,0.322581,115,561,446,0.1008,0.290323,107,465,358,0.12,0.290323,105,355,250,0.096,0.258065,105,244,139,0.1152,0.290323,151,209,58,0.1248,0.354839,103,364,261,0.1344,0.193548,124,0.1824,0.451613,116.076923,0.1296,0.317618,0.010118,6.467568,7.356139,1.210041,3980,338.981189
1001,87,388,301,0.096,0.258065,85,192,107,0.1008,0.258065,105,203,98,0.1104,0.290323,114,337,223,0.144,0.354839,125,238,113,0.1536,0.225806,121,192,71,0.144,0.419355,123,544,421,0.1152,0.258065,115,666,551,0.12,0.322581,104,352,248,0.096,0.225806,132,212,80,0.1104,0.354839,99,153,54,0.1488,0.290323,113,362,249,0.1248,0.258065,124,0.1344,0.290323,111.307692,0.122954,0.292804,-0.115382,6.659081,7.189178,1.359463,3963,342.238756
1001,131,464,333,0.12,0.290323,104,171,67,0.1248,0.290323,108,247,139,0.1488,0.322581,126,353,227,0.1152,0.322581,86,278,192,0.0864,0.290323,95,231,136,0.0864,0.225806,127,690,563,0.0768,0.258065,80,1220,1140,0.1056,0.225806,107,457,350,0.0816,0.225806,98,174,76,0.0912,0.258065,150,223,73,0.1152,0.322581,123,351,228,0.1248,0.258065,109,0.1488,0.322581,111.076923,0.109662,0.277916,-0.023528,6.496183,7.339391,1.165661,4968,347.450494
1001,115,386,271,0.1056,0.258065,96,188,92,0.144,0.290323,107,254,147,0.1344,0.290323,78,427,349,0.1104,0.387097,120,214,94,0.1344,0.290323,128,207,79,0.168,0.387097,139,565,426,0.1248,0.322581,87,319,232,0.0816,0.225806,140,340,200,0.1056,0.290323,124,264,140,0.1056,0.225806,115,180,65,0.12,0.290323,112,377,265,0.1008,0.225806,101,0.1008,0.322581,112.461538,0.118154,0.292804,0.226356,6.029889,7.721381,1.26773,3822,345.481881
1001,130,558,428,0.1248,0.225806,105,201,96,0.1488,0.354839,98,181,83,0.1536,0.387097,79,326,247,0.1536,0.387097,95,191,96,0.1008,0.290323,102,180,78,0.1056,0.290323,114,613,499,0.1056,0.258065,115,365,250,0.12,0.258065,125,210,85,0.0912,0.258065,133,168,35,0.1488,0.322581,115,151,36,0.1536,0.258065,125,347,222,0.1536,0.225806,109,0.1344,0.290323,111.153846,0.130338,0.292804,0.156912,6.459234,7.356346,1.486838,3600,334.292753
1001,116,392,276,0.1296,0.322581,105,211,106,0.1344,0.258065,114,215,101,0.1488,0.354839,89,341,252,0.1392,0.290323,103,256,153,0.096,0.258065,87,181,94,0.1152,0.387097,123,529,406,0.0912,0.290323,121,455,334,0.1104,0.290323,133,395,262,0.1296,0.387097,149,310,161,0.144,0.290323,145,238,93,0.12,0.258065,140,375,235,0.1344,0.354839,115,0.1296,0.322581,118.461538,0.1248,0.312655,0.315206,6.314177,7.47121,1.139432,4013,330.617175
1001,106,468,362,0.1152,0.258065,115,237,122,0.1296,0.322581,79,228,149,0.1008,0.290323,89,365,276,0.1104,0.290323,114,288,174,0.096,0.225806,88,950,862,0.12,0.387097,143,688,545,0.1056,0.225806,98,409,311,0.12,0.258065,134,704,570,0.1152,0.290323,130,318,188,0.12,0.290323,136,391,255,0.1488,0.258065,113,410,297,0.096,0.258065,105,0.1248,0.387097,111.538462,0.115569,0.287841,0.474927,5.110872,8.329508,0.849276,5561,342.825416
1001,106,413,307,0.1008,0.258065,132,350,218,0.1152,0.290323,119,237,118,0.1344,0.290323,96,402,306,0.12,0.322581,96,340,244,0.0864,0.258065,105,321,216,0.1104,0.387097,126,550,424,0.0912,0.193548,132,417,285,0.1008,0.258065,114,407,293,0.1344,0.258065,140,305,165,0.1152,0.322581,132,340,208,0.1056,0.258065,119,379,260,0.0816,0.225806,116,0.1008,0.322581,117.923077,0.107446,0.280397,0.136354,4.854785,8.508532,0.978139,4577,343.859596
1001,115,432,317,0.1104,0.290323,106,306,200,0.1152,0.290323,122,244,122,0.12,0.290323,98,377,279,0.1584,0.322581,104,410,306,0.0912,0.225806,79,604,525,0.0912,0.290323,105,1371,1266,0.0576,0.225806,123,405,282,0.1056,0.258065,142,615,473,0.12,0.225806,141,350,209,0.12,0.290323,151,393,242,0.1488,0.354839,111,476,365,0.0816,0.258065,112,0.096,0.387097,116.076923,0.108923,0.28536,-0.294648,4.694684,8.588289,0.819753,6095,331.570718
1002,167,513,346,0.144,0.290323,103,455,352,0.144,0.354839,113,363,250,0.1296,0.290323,147,432,285,0.2736,0.483871,170,366,196,0.144,0.290323,137,670,533,0.1584,0.354839,159,497,338,0.1056,0.290323,165,867,702,0.1392,0.419355,108,676,568,0.3024,0.419355,149,558,409,0.1488,0.322581,122,359,237,0.1728,0.322581,176,436,260,0.1824,0.354839,148,0.1968,0.322581,143.384615,0.172431,0.347395,-2.020994,4.116404,8.645082,0.662128,6340,319.276458
1002,124,455,331,0.1488,0.290323,106,537,431,0.1104,0.290323,116,543,427,0.1536,0.290323,80,284,204,0.2688,0.483871,155,480,325,0.1344,0.322581,99,465,366,0.3024,0.516129,129,537,408,0.0864,0.129032,139,829,690,0.168,0.419355,96,555,459,0.1824,0.419355,136,856,720,0.1776,0.354839,133,347,214,0.1488,0.387097,134,406,272,0.1584,0.322581,152,0.1728,0.419355,123,0.170215,0.35732,-2.27181,3.860996,8.6837,0.677482,6446,324.46588
1002,145,362,217,0.1776,0.354839,123,289,166,0.1584,0.354839,114,887,773,0.096,0.258065,116,398,282,0.1152,0.354839,143,390,247,0.1872,0.354839,105,496,391,0.2208,0.387097,140,670,530,0.1392,0.258065,135,537,402,0.1728,0.354839,110,733,623,0.1536,0.387097,141,471,330,0.168,0.387097,122,344,222,0.1056,0.258065,132,486,354,0.1392,0.290323,100,0.2736,0.483871,125.076923,0.162092,0.344913,-1.292811,6.859043,6.834352,0.73128,6163,335.549404
1002,141,370,229,0.144,0.322581,125,654,529,0.1632,0.322581,105,421,316,0.1248,0.290323,98,278,180,0.2016,0.387097,146,340,194,0.1344,0.322581,90,521,431,0.2448,0.483871,157,621,464,0.096,0.290323,126,751,625,0.1584,0.290323,108,460,352,0.192,0.451613,187,387,200,0.2208,0.387097,135,275,140,0.1008,0.290323,137,433,296,0.168,0.290323,152,0.1824,0.354839,131.307692,0.163938,0.344913,-0.884047,6.806071,6.97736,0.85809,5663,335.337193
1002,150,320,170,0.1632,0.322581,117,390,273,0.1488,0.387097,105,515,410,0.1152,0.290323,88,199,111,0.2592,0.419355,137,309,172,0.1728,0.290323,80,722,642,0.192,0.419355,152,701,549,0.0816,0.193548,158,1227,1069,0.3024,0.419355,91,429,338,0.1632,0.387097,171,420,249,0.1632,0.322581,124,261,137,0.1248,0.290323,156,512,356,0.1632,0.387097,89,0.2544,0.483871,124.461538,0.177231,0.354839,-1.191311,6.899353,6.822186,0.873291,6094,329.80495
1002,164,444,280,0.1296,0.258065,96,344,248,0.1008,0.322581,103,827,724,0.1488,0.290323,89,164,75,0.1776,0.354839,132,240,108,0.2304,0.419355,79,779,700,0.24,0.451613,124,486,362,0.144,0.290323,118,843,725,0.3024,0.483871,128,411,283,0.2448,0.419355,136,246,110,0.1776,0.354839,105,192,87,0.12,0.290323,134,517,383,0.1824,0.387097,100,0.3024,0.516129,116,0.192369,0.372208,-1.382467,7.194668,6.457162,1.043271,5593,336.281351
1002,156,359,203,0.1392,0.290323,108,243,135,0.1296,0.322581,97,709,612,0.1584,0.322581,80,167,87,0.1872,0.354839,142,283,141,0.1968,0.354839,70,1067,997,0.1248,0.419355,146,580,434,0.1152,0.193548,100,330,230,0.2496,0.451613,100,279,179,0.2112,0.451613,136,312,176,0.24,0.451613,121,175,54,0.1632,0.354839,136,452,316,0.2256,0.354839,100,0.3024,0.612903,114.769231,0.187938,0.379653,-1.251615,7.06324,6.658804,1.09462,5056,325.348996
1002,135,312,177,0.144,0.290323,122,240,118,0.1344,0.290323,97,539,442,0.1536,0.290323,79,213,134,0.1536,0.354839,132,334,202,0.192,0.419355,79,382,303,0.2016,0.483871,132,556,424,0.12,0.290323,96,766,670,0.1824,0.419355,71,463,392,0.2112,0.387097,107,407,300,0.2016,0.419355,112,1665,1553,0.1488,0.322581,125,579,454,0.1872,0.387097,116,0.1296,0.387097,107.923077,0.166154,0.364764,-1.681535,7.33885,6.240751,0.722789,6572,331.75466
1002,165,572,407,0.1296,0.322581,122,231,109,0.1344,0.322581,97,533,436,0.1776,0.354839,80,207,127,0.2688,0.451613,130,353,223,0.1872,0.387097,99,368,269,0.1536,0.387097,173,744,571,0.0912,0.225806,115,495,380,0.3024,0.483871,104,501,397,0.3024,0.419355,144,360,216,0.1968,0.387097,117,366,249,0.1392,0.322581,173,445,272,0.1824,0.354839,101,0.2832,0.483871,124.615385,0.196062,0.377171,-1.493372,7.285751,6.355581,0.823168,5276,339.565781
1002,158,391,233,0.1776,0.322581,115,276,161,0.1632,0.387097,96,638,542,0.1728,0.290323,81,156,75,0.192,0.419355,149,298,149,0.1872,0.387097,99,338,239,0.3024,0.548387,161,564,403,0.096,0.225806,120,938,818,0.264,0.451613,98,492,394,0.1872,0.387097,157,323,166,0.2064,0.354839,113,300,187,0.1248,0.290323,172,447,275,0.144,0.354839,108,0.3024,0.516129,125.153846,0.193846,0.379653,-1.340845,6.759349,6.943945,0.918811,5269,321.463261
1002,158,543,385,0.1248,0.258065,114,231,117,0.12,0.290323,79,740,661,0.1488,0.322581,92,272,180,0.2784,0.419355,144,325,181,0.1248,0.258065,89,281,192,0.2784,0.516129,135,526,391,0.0816,0.258065,127,899,772,0.2496,0.451613,103,455,352,0.1632,0.387097,145,421,276,0.2112,0.419355,100,231,131,0.1968,0.354839,135,431,296,0.144,0.322581,118,0.2496,0.483871,118.384615,0.1824,0.364764,-1.393886,6.903773,6.780437,0.889267,5473,329.945824
1002,179,434,255,0.1488,0.322581,80,199,119,0.1728,0.322581,88,550,462,0.1488,0.322581,92,247,155,0.3024,0.516129,152,278,126,0.1584,0.387097,91,302,211,0.2064,0.387097,160,541,381,0.12,0.258065,128,686,558,0.2544,0.451613,97,429,332,0.2496,0.419355,161,426,265,0.1872,0.354839,108,284,176,0.1584,0.387097,161,443,282,0.192,0.354839,71,0.2304,0.451613,120.615385,0.194585,0.379653,-1.217221,6.794261,6.936486,0.866576,4890,328.012315
1002,156,517,361,0.1392,0.290323,100,228,128,0.1536,0.322581,87,548,461,0.1392,0.322581,84,225,141,0.216,0.419355,136,327,191,0.1968,0.387097,79,256,177,0.2544,0.451613,188,688,500,0.1008,0.290323,143,664,521,0.1872,0.354839,79,388,309,0.144,0.322581,155,305,150,0.1392,0.322581,107,238,131,0.1584,0.387097,160,434,274,0.12,0.322581,123,0.3024,0.483871,122.846154,0.173169,0.359801,-1.342261,6.850479,6.857581,0.946811,4941,328.000803
1002,156,307,151,0.144,0.354839,107,227,120,0.1248,0.290323,88,619,531,0.1632,0.290323,87,195,108,0.1776,0.451613,137,237,100,0.2016,0.451613,104,247,143,0.2448,0.387097,163,582,419,0.1248,0.258065,148,653,505,0.3024,0.483871,124,388,264,0.3024,0.483871,178,391,213,0.2016,0.419355,131,197,66,0.3024,0.709677,167,479,312,0.2016,0.322581,102,0.3024,0.612903,130.153846,0.214892,0.424318,-1.42097,6.989504,6.702867,1.063625,4624,333.682781
1002,162,360,198,0.12,0.258065,106,279,173,0.1776,0.354839,103,661,558,0.1488,0.290323,91,166,75,0.3024,0.483871,197,323,126,0.2496,0.419355,118,327,209,0.1632,0.451613,138,541,403,0.0864,0.225806,125,481,356,0.168,0.419355,111,484,373,0.1632,0.322581,144,596,452,0.1584,0.290323,114,399,285,0.1296,0.354839,151,321,170,0.096,0.225806,116,0.2256,0.419355,128.923077,0.168369,0.347395,-1.382145,7.359051,6.303634,0.835889,5054,326.253056
1002,124,319,195,0.1248,0.258065,114,251,137,0.144,0.322581,87,861,774,0.1776,0.322581,84,306,222,0.2352,0.451613,160,287,127,0.1392,0.354839,79,275,196,0.144,0.451613,157,651,494,0.1296,0.290323,164,467,303,0.2448,0.451613,98,396,298,0.192,0.387097,144,415,271,0.192,0.354839,104,274,170,0.1344,0.322581,152,438,286,0.2112,0.387097,91,0.2544,0.387097,119.846154,0.178708,0.364764,-1.179708,7.136298,6.594552,0.921401,5031,325.438266
1002,135,397,262,0.1344,0.290323,79,289,210,0.12,0.258065,89,513,424,0.1536,0.322581,80,264,184,0.3024,0.516129,198,319,121,0.1488,0.387097,80,784,704,0.2448,0.451613,146,588,442,0.1152,0.225806,119,634,515,0.3024,0.483871,108,422,314,0.1632,0.387097,152,323,171,0.1968,0.354839,142,300,158,0.2256,0.419355,154,521,367,0.1728,0.322581,101,0.2736,0.516129,121.769231,0.196431,0.379653,-1.255471,6.898731,6.816166,0.838605,5455,333.040644
1002,140,336,196,0.1392,0.322581,114,264,150,0.1824,0.387097,79,433,354,0.1632,0.290323,95,342,247,0.3024,0.548387,171,312,141,0.192,0.451613,109,339,230,0.1008,0.387097,107,568,461,0.1152,0.322581,108,678,570,0.1488,0.354839,89,471,382,0.168,0.387097,143,259,116,0.1776,0.322581,87,285,198,0.1536,0.354839,168,572,404,0.1488,0.290323,109,0.3024,0.516129,116.846154,0.176492,0.379653,-1.036643,7.079286,6.665987,0.941224,4968,330.67695
1002,164,562,398,0.1296,0.290323,105,246,141,0.1152,0.258065,80,453,373,0.1008,0.290323,89,607,518,0.1872,0.387097,114,238,124,0.0912,0.225806,98,394,296,0.2208,0.419355,145,803,658,0.1104,0.258065,132,396,264,0.1968,0.354839,89,515,426,0.192,0.419355,158,381,223,0.1296,0.290323,116,482,366,0.144,0.354839,141,302,161,0.1536,0.322581,101,0.1632,0.354839,117.846154,0.1488,0.325062,-1.389328,8.478225,4.700497,0.75195,5480,327.654441
1002,168,329,161,0.1344,0.258065,88,212,124,0.12,0.290323,113,595,482,0.192,0.354839,60,235,175,0.3024,0.483871,152,285,133,0.1632,0.387097,42,783,741,0.048,0.258065,161,669,508,0.1488,0.258065,50,1098,1048,0.1152,0.354839,89,695,606,0.1536,0.387097,149,542,393,0.144,0.290323,113,318,205,0.1104,0.290323,153,403,250,0.1536,0.322581,89,0.24,0.451613,109.769231,0.155815,0.337469,-0.761955,8.541303,4.713032,0.765009,6253,343.691908
1002,139,607,468,0.1056,0.258065,87,272,185,0.1248,0.290323,97,534,437,0.0912,0.258065,70,402,332,0.144,0.387097,172,260,88,0.1344,0.354839,89,535,446,0.2208,0.451613,120,465,345,0.1056,0.258065,130,642,512,0.3024,0.419355,88,506,418,0.1584,0.387097,151,437,286,0.1344,0.322581,106,243,137,0.1248,0.354839,184,436,252,0.168,0.322581,82,0.1968,0.483871,116.538462,0.154708,0.349876,-0.675165,8.847715,4.144708,0.789155,5421,331.935601
1002,159,463,304,0.1104,0.290323,80,219,139,0.1008,0.258065,79,818,739,0.1152,0.258065,79,265,186,0.1248,0.419355,163,208,45,0.1536,0.322581,79,572,493,0.1824,0.387097,149,587,438,0.1248,0.258065,135,1465,1330,0.2064,0.419355,107,932,825,0.2448,0.451613,141,370,229,0.192,0.354839,119,274,155,0.0912,0.290323,163,465,302,0.1392,0.258065,91,0.216,0.419355,118.769231,0.153969,0.337469,-0.785298,8.835813,4.136122,0.78391,6729,329.404892
1002,149,410,261,0.12,0.258065,124,250,126,0.1056,0.290323,115,642,527,0.12,0.258065,69,198,129,0.1536,0.387097,169,389,220,0.1584,0.322581,108,478,370,0.1296,0.290323,123,686,563,0.096,0.258065,132,804,672,0.192,0.419355,89,449,360,0.1872,0.419355,174,471,297,0.1824,0.322581,122,338,216,0.1296,0.354839,143,397,254,0.1728,0.354839,97,0.1776,0.451613,124.153846,0.148062,0.337469,-0.818138,8.772033,4.265834,0.757389,5609,319.941131
1002,131,475,344,0.1104,0.258065,100,295,195,0.1104,0.290323,108,548,440,0.1248,0.290323,88,225,137,0.2352,0.419355,170,319,149,0.1728,0.387097,98,280,182,0.2256,0.451613,126,544,418,0.1104,0.258065,144,951,807,0.2112,0.354839,88,446,358,0.1584,0.322581,171,483,312,0.1776,0.354839,94,261,167,0.096,0.225806,209,424,215,0.1536,0.290323,93,0.2016,0.387097,124.615385,0.160615,0.330025,-0.938861,8.646164,4.485157,0.829827,5344,312.865718
1002,148,401,253,0.12,0.258065,88,232,144,0.1248,0.322581,79,624,545,0.1824,0.354839,87,216,129,0.2304,0.483871,133,302,169,0.1536,0.290323,76,288,212,0.1872,0.419355,143,526,383,0.1152,0.322581,172,522,350,0.1968,0.387097,135,430,295,0.2016,0.451613,134,478,344,0.1728,0.322581,115,269,154,0.1488,0.322581,162,490,328,0.1728,0.322581,102,0.2064,0.387097,121.076923,0.170215,0.35732,-0.911132,8.819215,4.142821,0.87275,4880,317.942298
1002,139,325,186,0.1008,0.258065,96,263,167,0.144,0.322581,79,561,482,0.1248,0.322581,90,214,124,0.1824,0.354839,167,307,140,0.1392,0.354839,70,508,438,0.1536,0.387097,150,573,423,0.0912,0.258065,145,452,307,0.2016,0.419355,100,408,308,0.1776,0.387097,153,425,272,0.1488,0.322581,105,350,245,0.1296,0.322581,145,415,270,0.1872,0.354839,84,0.2304,0.419355,117.153846,0.154708,0.344913,-0.864088,8.597958,4.590214,0.843426,4885,326.751572
